EmpID,BiasInfluentialFactor,FitmentPercent
14416,DegreeBranch,89.56169099400273
18397,YearsOfExperince,83.35193250615549
5120,HighestDegree,82.01608551361393
12551,,46.10774460529572
20025,,47.49245637481393
14404,DegreeBranch,90.40455247176438
18728,DegreeBranch,82.12963156661942
5771,Gender,84.622445531561
24313,Gender,80.86106851978916
9022,Gender,82.70572545150569
5716,DegreeBranch,81.62863219212203
18757,,45.98333486572505
11829,,47.45569494374193
10398,Gender,81.60938490920066
18508,EmpScore,81.49958184916532
18302,,44.30407233689339
23412,,44.81553437477562
12476,DegreeBranch,83.68224051701002
3485,,49.48916421428298
20115,Gender,82.03933260167159
17304,,43.205374084709405
3347,Gender,83.42971509969567
13474,YearsOfExperince,89.7204814467049
19974,Gender,82.59647167552319
18300,Gender,81.8044542535337
23366,,53.15596327769587
2109,DegreeBranch,82.68733651133103
21959,YearsOfExperince,81.41323966582031
19383,YearsOfExperince,82.96942013653614
24267,,53.66866402589286
21887,DegreeBranch,90.07002753613097
12162,HighestDegree,84.75264902164209
12708,LatestDegreeCGPA,55.80131796968511
21563,Gender,80.71696949956058
16500,,48.98206067515998
12807,MartialStatus,84.89924687118771
2592,,45.10094915238332
4148,,80.58283538532002
4464,,51.654011942700734
12988,Gender,83.04831794444797
20303,DegreeBranch,82.37839281758865
11657,DegreeBranch,82.87769589698891
12932,,46.49349727767943
21458,Gender,82.65583877842327
16997,Gender,82.16411584696858
2479,DegreeBranch,82.91945014552208
17759,DegreeBranch,90.10544687283539
3616,,42.28429743558096
4222,DegreeBranch,82.56798620119204
14001,DegreeBranch,90.06872917890091
10286,DegreeBranch,82.6049707864152
12965,YearsOfExperince,83.36623310193025
21357,,47.718078962346034
7914,YearsOfExperince,81.51477145879814
22661,YearsOfExperince,82.04487876807902
4374,YearsOfExperince,91.8654151807017
5881,Gender,82.46397950986028
3602,Gender,82.06858006594375
23102,,52.72118845186746
6184,Gender,84.52249286043909
24265,YearsOfExperince,82.75006105160517
19545,,45.79062101469437
18701,,76.54316302163079
23802,DegreeBranch,83.5686231751316
22013,,48.01901862526965
5199,,57.00260864937196
2043,HighestDegree,83.50942503573557
13098,MartialStatus,83.90522315002886
5770,,49.363904237231715
12040,Gender,81.42133038228769
16754,DegreeBranch,83.15829683736176
11831,Gender,81.84194554475462
22645,DegreeBranch,82.42694320872842
15966,Gender,81.3516341946498
19457,,52.92377205932442
20542,,57.139266752365685
21023,,46.8345251741701
8310,EmpScore,82.97211576697404
7341,DegreeBranch,90.01768358545773
23986,Gender,82.64375398533149
22795,,48.01369506560012
20249,,70.86366591605365
13854,,47.40955538517617
15936,CurrentCompanyType,74.95723783813649
24083,EmpScore,90.89191891946997
18836,,53.238257494886525
18570,Gender,81.39449344652537
17384,DegreeBranch,80.445515938212
22672,,47.1940372273618
9730,HighestDegree,82.59187396130015
3393,,46.276534070716124
20106,YearsOfExperince,81.97836646783449
9258,DegreeBranch,83.00605812290516
23865,,48.664721398608826
7286,EmpScore,90.23378074537608
21985,,47.5793483809987
2711,,50.67690844813095
15319,Gender,80.81185542173579
11776,Gender,82.61708846638481
19563,Gender,81.4514529095507
11364,Gender,82.88625171494078
7921,YearsOfExperince,82.22216950037172
24288,Gender,82.27465436304529
22676,HighestDegree,82.11540032207874
14650,Gender,83.25585139289085
13716,CurrentCompanyType,64.74470901057548
16663,,47.395104399002584
23789,,44.89991007860069
23904,DegreeBranch,90.25817952613117
24199,EmpScore,82.17442182618791
18322,,77.56097333345748
23876,,78.95307436798922
18685,,76.26603069072195
10788,YearsOfExperince,88.96094838167612
11314,,46.413838230930324
10982,DegreeBranch,83.24032559537144
5341,,47.71015541847988
19136,Gender,82.62636626048116
13511,Ethinicity,83.42235944709395
15520,LatestDegreeCGPA,58.7135872036852
5176,DegreeBranch,82.90992328311862
6765,Gender,82.73325510479671
7622,,49.62585665494457
20256,DegreeBranch,81.7323992906316
10512,EmpScore,82.96204306350153
18035,,49.23680586122909
17915,DegreeBranch,90.48900933715015
10082,DegreeBranch,82.55035621799409
17007,YearsOfExperince,89.43043594597972
17646,EmpScore,82.69329606077412
15092,,45.60479154294372
8716,Gender,82.12041951929157
18387,DegreeBranch,89.31470414754607
3105,,47.46834288517759
16580,CurrentCompanyType,68.13005596243798
15778,,47.18618710284051
12418,Gender,82.99232586694765
3472,,72.12277315767282
7073,DegreeBranch,90.10619057973071
12029,EmpScore,89.79510388278689
12834,DegreeBranch,82.72162983661369
4089,DegreeBranch,89.88779318741163
3236,EmpScore,90.24293086235703
17784,Gender,80.6253546654048
21368,DegreeBranch,82.66075363473074
17298,DegreeBranch,90.38181457615887
15071,DegreeBranch,83.98516727201861
20792,Gender,82.41945289216734
12108,EmpScore,82.25311182085858
14059,YearsOfExperince,82.91404747530787
6884,DegreeBranch,83.34829591706799
8035,,46.2194832483405
11935,YearsOfExperince,82.9534950072516
6545,DegreeBranch,83.61351070752568
6725,Gender,82.5922872056212
12830,MartialStatus,84.3351487402815
20720,EmpScore,82.68534352875436
9957,,79.3127967473256
7484,EmpScore,89.94949457753587
3936,Gender,81.25223035296753
14140,YearsOfExperince,83.3160384207143
13238,Gender,83.73239235815349
22894,YearsOfExperince,82.56396530655036
14787,Gender,80.90204040656224
21622,YearsOfExperince,83.94312113440148
14528,EmpScore,90.08754006888294
2818,,47.680006887904
11406,,46.21924304783789
17830,YearsOfExperince,82.6500925910592
18837,DegreeBranch,90.04457209182794
9997,,46.78417670561751
19543,YearsOfExperince,80.95447836302857
2069,DegreeBranch,83.29170396940697
23430,,45.30311290753141
8848,Gender,80.98063617122003
16331,YearsOfExperince,81.37176504178433
4361,EmpScore,81.84000990478079
14786,DegreeBranch,82.6586227106538
20707,,46.593605788252745
14856,DegreeBranch,83.66550460129648
11666,DegreeBranch,83.02415709105868
16055,,48.24181189620801
22595,CurrentCompanyType,66.61531923658644
9536,Gender,81.61381455810654
16879,YearsOfExperince,83.01517599074099
11112,MartialStatus,84.52807743588193
4039,Gender,83.16635428860391
10449,,46.84213349488928
17441,,78.72622077454686
21122,MartialStatus,83.24267286260991
7888,CurrentCompanyType,68.3742925281381
3577,DegreeBranch,82.98859204399669
5478,Gender,82.77877071284793
7657,YearsOfExperince,83.32927213449203
2695,DegreeBranch,89.01172826815484
5618,,47.099618872427506
11187,Gender,83.25430835502577
2719,Gender,82.67260989057493
6421,,45.57776215570854
2199,Gender,82.35705680181627
13143,DegreeBranch,82.62050108993868
20601,,45.67726539786735
11802,Gender,82.68864004015987
18485,CurrentCompanyType,67.78386804397509
22895,YearsOfExperince,81.88308303140961
21101,DegreeBranch,89.78285985668569
15267,,47.92833915647683
7396,,55.327956892457465
18214,Gender,82.3072757790972
23828,,48.47541233176948
6521,DegreeBranch,82.48567397444813
18308,DegreeBranch,90.43876480815454
9779,YearsOfExperince,82.3549991049017
18732,,55.88061183052597
18383,DegreeBranch,81.66409588550255
8607,Gender,82.29417797944926
19367,EmpScore,82.2628419161412
16067,Gender,81.8148929754148
21107,YearsOfExperince,82.94440749470454
18428,,44.963766660364485
22680,YearsOfExperince,81.7926545410422
13343,Gender,82.66784337128966
5562,CurrentCompanyType,65.8905688420424
5804,DegreeBranch,82.91724904305481
11143,Gender,82.30389440946144
10554,,56.065656549379725
12782,HighestDegree,82.87115643305721
8421,YearsOfExperince,82.29764268301473
11327,Gender,82.6516499094643
2310,DegreeBranch,83.15110996343024
15975,Gender,82.86971997704
17859,,53.52754507533179
7436,Gender,81.6924550141286
13555,Gender,83.53310505447067
6009,LatestDegreeCGPA,55.554736479069
21325,CurrentCompanyType,68.33352212715576
2084,DegreeBranch,82.82481117048847
4452,HighestDegree,90.57378571874716
11430,,78.2930521688749
10765,YearsOfExperince,81.75640930865256
15629,DegreeBranch,82.55351417595138
11964,,46.47380485471477
23725,,51.042292639630645
8561,DegreeBranch,82.24923999319245
9172,,47.11147284658938
2421,Gender,80.88409934901493
19063,YearsOfExperince,83.38795022481015
23309,EmpScore,83.53681201025933
7175,,74.11558772553877
8793,,77.17783037392988
14503,,50.07655158493886
7640,,50.315129096442654
15944,,69.39814734767567
12332,CurrentCompanyType,89.54809636385792
2200,YearsOfExperince,83.6360980126104
16626,DegreeBranch,82.74505576244697
7245,EmpScore,89.4341480191566
20874,EmpScore,82.8614692055792
11836,,47.00771574213686
17159,,47.5490237905751
5561,,46.79322524462785
10390,HighestDegree,88.82095181940689
12801,YearsOfExperince,83.42733398073177
17480,YearsOfExperince,83.00358572336485
21804,Gender,82.42831857594011
21500,YearsOfExperince,89.93971039434848
13678,CurrentCompanyType,65.63529721633614
9840,YearsOfExperince,81.95173039693064
4388,,46.02486589496629
19129,,46.16892492774352
5731,EmpScore,89.54211429096362
15251,HighestDegree,83.75458515488953
14513,DegreeBranch,82.55245563359959
10721,CurrentCompanyType,90.53262137232387
3050,YearsOfExperince,89.69193904475433
13781,YearsOfExperince,83.09186756434153
4302,DegreeBranch,83.02616030840967
15644,Gender,81.82955386712992
20011,DegreeBranch,79.39746718003012
8486,HighestDegree,89.68147330576366
12017,,46.52407182351491
15184,,46.84433084289148
17034,DegreeBranch,82.2136157577237
6955,Gender,82.05637207493633
14804,YearsOfExperince,89.1978674442707
7994,YearsOfExperince,89.83381259864649
4645,DegreeBranch,83.47216489728869
8560,Gender,82.8660323225887
23044,MartialStatus,84.1980954775899
11106,DegreeBranch,82.58239420507702
17042,MartialStatus,84.59245983441066
3098,Gender,82.6336221846024
4141,EmpScore,91.35502513432714
18539,DegreeBranch,82.21974376882326
23337,,48.150561052922804
16428,,46.87484844329617
2904,Gender,81.85204089801276
16447,Gender,82.83192698036767
13259,CurrentCompanyType,76.78998692257726
23553,YearsOfExperince,82.95146332278051
4375,,45.62387207724464
23336,,46.187420313704095
20794,Gender,82.88220934593777
3927,DegreeBranch,83.10947448360638
13733,YearsOfExperince,82.77584947197387
3587,DegreeBranch,83.51735505482708
3152,YearsOfExperince,80.74426057115684
24376,DegreeBranch,81.48823131728989
16844,EmpScore,82.92621069520112
8046,Gender,80.8302099252963
8426,DegreeBranch,83.92440265179626
19626,CurrentCompanyType,65.87343642281886
2704,Gender,81.26330049972756
15667,Gender,81.5305650895681
20234,EmpScore,82.13480736166831
15296,HighestDegree,88.34127906024221
9210,DegreeBranch,83.67847928353859
18830,YearsOfExperince,83.01316317714353
2604,YearsOfExperince,82.15651335572238
5329,Gender,80.28798138250527
23949,DegreeBranch,83.86966295704919
15797,,46.13448035716537
8526,HighestDegree,82.39096833835858
13250,LatestDegreeCGPA,74.35791880493953
11717,,79.8961929677769
2501,CurrentCompanyType,89.74972766094196
7340,YearsOfExperince,74.27632852714167
18221,DegreeBranch,82.91200093839544
16778,MartialStatus,84.13693240599495
3918,DegreeBranch,81.96241038843334
9405,DegreeBranch,82.31923954992092
5788,,79.33271704321962
5094,DegreeBranch,89.8279525052047
5644,Gender,80.76769747908362
22780,HighestDegree,69.00354753574182
19658,EmpScore,90.34123279412896
12255,MartialStatus,85.10630954028943
14402,Gender,80.83158318902599
14349,Gender,81.65754736512882
18541,Gender,82.49312380730782
20623,,46.098667030633436
6844,CurrentCompanyType,89.06837734720398
5723,Gender,81.83074021099759
11788,HighestDegree,84.23079900803053
6627,Gender,81.89955271735138
20909,,46.26893817988511
14809,EmpScore,82.54493763628541
18575,Gender,83.71869784812347
22150,CurrentCompanyType,89.57035134839776
16809,DegreeBranch,82.4361160695373
19312,DegreeBranch,82.48314220442236
8307,Gender,82.96243305818241
17291,Gender,81.93636897731866
19693,Gender,83.03972689120651
3732,YearsOfExperince,82.9715930551657
3929,,47.29224545665747
8880,Gender,82.47205739868029
7227,EmpScore,81.83363314180457
9968,DegreeBranch,81.40066924663947
7934,CurrentCompanyType,67.16073043630824
22719,,45.67176289339611
22066,DegreeBranch,81.26818855509981
14275,CurrentCompanyType,76.56481612914675
20269,,47.82004632944704
13724,Gender,83.01068949617087
13939,,47.08267291886632
18856,,45.7057744892909
9659,Gender,82.04609375690194
17169,,51.03997372566986
5416,,49.032001122823864
17475,YearsOfExperince,81.56278110825994
20951,,70.03055095748178
7302,HighestDegree,90.64098166053702
15998,DegreeBranch,82.52027004626395
15772,Gender,81.67025871263567
4351,Gender,83.05735354726522
23973,,78.64945047469972
4156,DegreeBranch,82.86983479574437
14475,Gender,81.53718448487975
19286,,46.6839267256578
5496,HighestDegree,83.47050942030742
16545,DegreeBranch,81.79433782229876
11648,Gender,82.44562233013583
11868,DegreeBranch,82.6562670069953
4881,HighestDegree,81.9327063573677
15826,DegreeBranch,83.03727289626971
11159,YearsOfExperince,82.11488653027799
22652,,46.68405022459547
19724,,55.15540113595399
22859,Gender,81.73186482283307
16940,DegreeBranch,82.02514450657395
20322,Gender,82.80342120242005
4003,Gender,82.03914565865401
5964,Gender,82.745192460906
13908,,46.20862343582055
15448,,47.670661505109436
21034,Gender,81.87710578334067
8752,Gender,80.39124712947721
21756,MartialStatus,84.46809350864253
2450,Gender,80.77385582287037
22630,DegreeBranch,83.10352480149672
22388,,77.24261716401536
8375,,47.287425817082365
21049,,76.61850583654119
16236,,46.12047599502043
21903,MartialStatus,83.7834943594181
7655,DegreeBranch,90.3371962251012
11344,,47.23133494875096
23105,DegreeBranch,82.60180447716606
15076,DegreeBranch,82.9786389750611
7270,Gender,82.18433518951673
12394,DegreeBranch,82.97680752877577
7529,Gender,81.31773281181293
22585,Gender,83.430962057668
3800,YearsOfExperince,81.05464812846624
23995,EmpScore,90.15643472200426
16258,DegreeBranch,83.55968997738702
16105,EmpScore,83.64586799570988
12746,YearsOfExperince,82.67060629038538
23310,Gender,83.20301036397969
4575,Gender,84.0842339190545
22111,HighestDegree,83.52199304199968
16383,DegreeBranch,83.03987584237593
23228,YearsOfExperince,81.6525878400644
11058,CurrentCompanyType,67.61183807004542
2229,DegreeBranch,89.81629112296505
23160,Gender,82.65561678528321
2201,Gender,81.22628473852824
21175,EmpScore,82.97243738433843
10842,DegreeBranch,83.16886356303394
6838,,47.20189087298051
24055,EmpScore,82.05141886681581
23769,HighestDegree,90.25239290083537
18248,DegreeBranch,81.67449279221887
23006,Gender,79.66685724705353
9770,HighestDegree,90.23228883986316
8237,YearsOfExperince,83.39467574144967
7237,DegreeBranch,82.87357811354286
7738,DegreeBranch,83.14052731843859
5635,HighestDegree,89.73627398991925
20843,CurrentCompanyType,65.91151948486726
16391,,78.77730431633682
19568,Gender,81.61658660493104
6093,CurrentCompanyType,68.16104802862766
4002,,46.04293339130709
6787,MartialStatus,84.33076622811598
7084,DegreeBranch,90.84534543606996
19169,,47.96170248711806
9663,CurrentCompanyType,89.7095184957205
12329,YearsOfExperince,80.38564427173341
4173,,51.7507851103267
8418,YearsOfExperince,82.8667699358608
4930,YearsOfExperince,81.8238816911231
19318,YearsOfExperince,89.45064530189082
20346,,46.94015549365001
12302,DegreeBranch,81.87639020997992
16170,YearsOfExperince,82.70982426057945
7459,DegreeBranch,82.2424833031251
12575,Gender,82.74824048976208
18122,Gender,83.23493369283075
4755,,49.933993351879764
8396,DegreeBranch,90.61014883171633
9077,YearsOfExperince,82.80699940678609
14009,Gender,82.99916882776829
7897,Gender,82.81649736175467
6150,Gender,82.56218682332253
6609,,47.101961896247396
2291,,78.90919665032882
15546,,47.02430074014378
10180,YearsOfExperince,84.65547193332378
16711,EmpScore,90.17556145308738
6612,EmpScore,90.48245921505502
7652,Gender,82.31842398556995
13473,Gender,82.36171882629604
3385,,46.26187997675044
11194,,46.88382121944928
18478,YearsOfExperince,82.14365868738247
9186,Gender,81.6475024148625
13879,Gender,80.76730364384278
7462,,46.69307626723518
2629,YearsOfExperince,83.18538891397783
